​ A-Frame:error This HTML file is currently being served via the file:// protocol. Assets, textures, and models WILL NOT WORK due to cross-origin policy! Please use a local or hosted server: https://aframe.io/docs/0.5.0/introduction/getting-started.html#using-a-local-server. 
​ A-Frame Version: 1.1.0 (Date 2020-12-03, Commit #8aefd214)
​ THREE Version (https://github.com/supermedium/three.js): ^0.123.1
​ WebVR Polyfill Version: ^0.10.12
​ ~id,trial,time-ms,delta-ms,time-sec,left-valid,left-x,left-y,left-z,left-pitch,left-roll,left-yaw,left-direction-x,left-direction-y,left-direction-z,left-speed-x,left-speed-y,left-speed-z,left-grab,right-valid,right-x,right-y,right-z,right-pitch,right-roll,right-yaw,right-direction-x,right-direction-y,right-direction-z,right-speed-x,right-speed-y,right-speed-z,right-grab
log-leap.js:95 ~0,0,10014.900000035765,16.600000023841858,10,Y,0.036073402000000004,0.0076687359999999555,-0.278845932,1.256827121269215,-2.2772449316809964,-0.2687668504880392,-0.084757,0.9476929999999999,-0.30772500000000025,-18.179022,1.595703999999996,-17.757465,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0
log-leap.js:95 ~0,0,10031.800000011921,16.899999976158142,10,Y,0.035785732,0.007671100999999956,-0.27933519,1.2511363984076402,-2.2454062833850483,-0.2714092540935177,-0.087114,0.9457329999999999,-0.31304900000000024,-15.451049,-1.5922010000000066,-29.714893,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0
log-leap.js:95 ~0,0,10048.5,16.69999998807907,10,Y,0.035473602,0.007545110999999956,-0.27994018600000004,1.2451442881809918,-2.214524777202937,-0.27914184713621587,-0.091316,0.9434839999999999,-0.3185900000000002,-17.09659,-8.433876000000007,-35.380699,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0
log-leap.js:95 ~0,0,10065.100000023844,16.600000023841858,10,Y,0.035335392,0.007408165999999956,-0.280284103,1.243987151434412,-2.199220345393012,-0.2858032562294234,-0.093915,0.9428859999999999,-0.3196040000000002,-15.368737,-15.22791800000001,-38.242481,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0
log-leap.js:95 ~0,0,10081.69999998808,16.599999964237213,10,Y,0.035112488,0.007098402999999956,-0.28104939300000004,1.2453864707872961,-2.1721243208851733,-0.30383488135785935,-0.099739,0.9427949999999999,-0.31810300000000025,-12.46455,-17.52719300000001,-43.955493999999995,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0
log-leap.js:95 ~0,0,10098.600000023844,16.900000035762787,10,Y,0.034918167,0.006832743999999955,-0.281813354,1.2456235567238292,-2.15905964188686,-0.3195799747341411,-0.105135,0.9423439999999998,-0.3177020000000002,-10.540614,-13.918479000000008,-41.474865,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0
log-leap.js:95 ~0,0,10115.300000011923,16.69999998807907,10,Y,0.034736149,0.0066359849999999545,-0.282385681,1.2397487973071006,-2.1585815768679644,-0.3245037533294466,-0.108692,0.9400989999999999,-0.32310800000000023,-9.422731,-10.384429000000008,-30.639331999999996,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0
log-leap.js:95 ~0,0,10131.800000011923,16.5,10,Y,0.034682724,0.006510579999999955,-0.28281581100000003,1.22593056272657,-2.170700575494986,-0.31048090966308595,-0.10784,0.9356329999999999,-0.3360990000000002,-1.462611,-6.402444000000005,-23.9226,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0
log-leap.js:95 ~0,0,10148.600000023844,16.80000001192093,10,Y,0.034786034,0.006371063999999955,-0.283290176,1.2034035241918177,-2.1925521371768415,-0.2778715690850541,-0.101924,0.9284069999999999,-0.3573130000000002,7.412648,-7.917313000000007,-30.463068,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0
log-leap.js:95 ~0,0,10165.19999998808,16.599999964237213,10,Y,0.034875304999999995,0.006310588999999955,-0.283542206,1.1883900570103014,-2.2052273939707,-0.2554252671599006,-0.096982,0.9233959999999999,-0.3713950000000002,9.888081,-6.698606000000006,-27.915743,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0
log-leap.js:95 ~0,0,10181.900000035765,16.700000047683716,10,Y,0.035024734,0.0060448489999999555,-0.28405706799999997,1.1549890086449337,-2.234217085192332,-0.20532484856294775,-0.083826,0.9115709999999999,-0.4025070000000002,6.888903,-17.844824000000006,-28.416200999999997,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0
log-leap.js:95 ~0,0,10198.699999988079,16.799999952316284,10,Y,0.035138710000000004,0.005228507999999955,-0.284825272,1.126898818610132,-2.239119348601141,-0.14995743058998073,-0.064752,0.9011889999999999,-0.42856100000000025,4.389842,-52.69842500000001,-44.95903399999999,0.042522,N,0,0,0,0,0,0,0,0,0,0,0,0,0
log-leap.js:95 ~0,0,10215.400000035763,16.700000047683716,10,Y,0.035021851,0.0036626369999999547,-0.285720535,1.1002246119205663,-2.221040131054152,-0.1162239199287655,-0.05286,0.8900629999999999,-0.4527620000000002,-12.924581,-90.53818500000001,-54.89196799999998,0.172386,N,0,0,0,0,0,0,0,0,0,0,0,0,0
log-leap.js:95 ~0,0,10232,16.599999964237213,10,Y,0.034619064000000005,0.002123158999999954,-0.28719039900000004,1.0679683804074411,-2.202091712059993,-0.10157001101485583,-0.049057,0.8751679999999998,-0.4813250000000002,-20.191673,-75.86919400000001,-88.93953699999999,0.364628,N,0,0,0,0,0,0,0,0,0,0,0,0,0
log-leap.js:95 ~0,0,10248.699999988079,16.69999998807907,10,Y,0.03410984,0.0011357809999999536,-0.288637817,1.028943740413956,-2.2250160669913854,-0.09106977718305441,-0.047045,0.8558059999999998,-0.5151530000000002,-32.427742,-44.93006500000001,-74.80916599999999,0.54889,N,0,0,0,0,0,0,0,0,0,0,0,0,0
log-leap.js:95 ~0,0,10265.400000035761,16.700000047683716,10,Y,0.033331566,0.0004501869999999535,-0.289482971,0.9996915130755355,-2.2722213420633484,-0.09690072924416081,-0.052473,0.8401449999999999,-0.5398170000000002,-47.280403,-34.47021500000001,-38.95392199999999,0.679978,N,0,0,0,0,0,0,0,0,0,0,0,0,0
log-leap.js:95 ~0,0,10282.199999988077,16.799999952316284,10,Y,0.032794453,0.00022172999999995347,-0.289604507,0.9949669088257198,-2.295518361044076,-0.10986742651311773,-0.05996,0.8372319999999999,-0.5435510000000002,-59.972523,-25.508862000000004,-13.570623999999995,0.737265,N,0,0,0,0,0,0,0,0,0,0,0,0,0
log-leap.js:95 ~0,0,10298.90000003576,16.700000047683716,10,Y,0.031564299,0.0001243299999999535,-0.289334045,0.9980626619846014,-2.344058580768544,-0.14170038747967448,-0.07708,0.8379219999999998,-0.5403190000000002,-70.958961,4.192153000000006,25.074091,0.877604,N,0,0,0,0,0,0,0,0,0,0,0,0,0
log-leap.js:95 ~0,0,10315.600000023838,16.69999998807907,10,Y,0.030432165,-0.00011803300000004625,-0.288300095,1.0017916022873576,-2.3813624444339587,-0.17189225235063052,-0.093131,0.8387759999999999,-0.5364520000000003,-60.029427,-22.402295999999986,67.350449,0.941557,N,0,0,0,0,0,0,0,0,0,0,0,0,0
log-leap.js:95 ~0,0,10332.900000035761,17.30000001192093,10,Y,0.029452331999999998,-0.000536830000000046,-0.286847549,1.010975114790108,-2.4076934160021897,-0.20603252182173493,-0.110308,0.8421789999999999,-0.5277940000000002,-47.182144,-23.710525999999984,77.611366,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0
log-leap.js:95 ~0,0,10351.60000002384,18.69999998807907,10,Y,0.028853848,-0.001075398000000046,-0.286165039,1.0150807211000132,-2.4352964878704726,-0.2275966008456191,-0.121284,0.8432519999999999,-0.5236570000000003,-29.261637,-26.907271999999992,26.94910000000001,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0
log-leap.js:95 ~0,0,10365.900000035761,14.300000011920929,10,Y,0.028728342,-0.0012987040000000459,-0.28596414200000003,1.020334438946222,-2.475091225684598,-0.23470886496292134,-0.12411,0.8456939999999998,-0.5190370000000002,-2.178801,-6.023421999999998,6.278924000000002,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0
log-leap.js:95 ~0,0,10382.80000001192,16.899999976158142,10,Y,0.028739944000000003,-0.0012880340000000457,-0.285884735,1.0242827794581464,-2.5072155495112503,-0.23456208734848275,-0.123244,0.8478289999999999,-0.5157500000000003,1.291312,1.187511000000002,8.837224,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0
log-leap.js:95 ~0,0,10399.499999999998,16.69999998807907,10,Y,0.02878887,-0.0013371610000000459,-0.285933853,1.0317524950037915,-2.564720807516705,-0.23414035575027736,-0.121526,0.8518389999999999,-0.5095110000000003,0.530827,-0.5905990000000004,-1.8316079999999997,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0
log-leap.js:95 ~0,0,10416.999999999998,17.5,10,Y,0.028675323,-0.0014311330000000458,-0.286174118,1.0382677536584428,-2.5927810719214643,-0.23733896028212478,-0.121899,0.8551009999999999,-0.5039270000000002,-8.995935,-3.665994000000002,-10.152318,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0
log-leap.js:95 ~0,0,10433.900000035761,16.900000035762787,10,Y,0.028351973000000003,-0.001369382000000046,-0.28625943000000004,1.0470321667906033,-2.6039536820759057,-0.24869838841752248,-0.126002,0.8590409999999999,-0.4961570000000002,-19.957813,6.145451,1.0431219999999988,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0
log-leap.js:95 ~0,0,10450.400000035761,16.5,10,Y,0.027954666,-0.0011960390000000458,-0.28605540500000004,1.0572537774418345,-2.603731574238277,-0.26722484275717906,-0.133295,0.8632369999999999,-0.48688200000000015,-21.487726,10.189360000000004,18.183484999999997,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0
log-leap.js:95 ~0,0,10466.199999988077,15.799999952316284,10,Y,0.027703053000000002,-0.0010767900000000457,-0.285798691,1.064427130636184,-2.5918739939264497,-0.2756812331435612,-0.135927,0.8663949999999999,-0.48050400000000015,-8.084259,2.3784030000000036,15.23562,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0
log-leap.js:95 ~0,0,10482.900000035761,16.700000047683716,10,Y,0.027649153,-0.0010860490000000457,-0.285523605,1.0660076080811904,-2.5729120042818288,-0.27215610931443585,-0.133757,0.8674119999999998,-0.4792770000000002,-0.499705,-2.4953419999999964,15.386708,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0
log-leap.js:95 ~0,0,10499.800000011917,16.899999976158142,10,Y,0.027657488,-0.0011129880000000456,-0.285308548,1.0655641307204442,-2.563340006598982,-0.2666849201697526,-0.131087,0.8675109999999999,-0.47983400000000015,0.915532,-2.9589759999999945,23.621876,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0
log-leap.js:95 ~0,0,10516.400000035761,16.600000023841858,10,Y,0.027717493000000003,-0.0011952870000000455,-0.284956085,1.0613257568210401,-2.5486673882498545,-0.25173388716258027,-0.12446,0.8662149999999998,-0.48392300000000016,3.74286,-4.182649999999996,17.9063,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0
log-leap.js:95 ~0,0,10533.10000002384,16.69999998807907,10,Y,0.027815781,-0.0012913140000000455,-0.284702805,1.0530923459074655,-2.546704623584774,-0.2379251622467595,-0.119164,0.8627659999999999,-0.4913600000000002,7.178505,-6.128746999999997,11.394153000000001,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0
log-leap.js:95 ~0,0,10553.400000035761,20.30000001192093,10,Y,0.027923473,-0.0013423980000000454,-0.284438721,1.0428437701103834,-2.5562974430711725,-0.2272451352154638,-0.115708,0.8580379999999999,-0.5003820000000002,6.14131,-3.7748849999999963,15.218622,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0
log-leap.js:95 ~0,0,10569.60000002384,16.19999998807907,10,Y,0.028044987,-0.0014132830000000455,-0.284142899,1.0327170164381803,-2.567501857654235,-0.21973861316211435,-0.113719,0.8531239999999999,-0.5091630000000003,6.156521,-4.355255999999996,15.626060000000003,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0
log-leap.js:95 ~0,0,10586.60000002384,17,10,Y,0.027994873,-0.0014098090000000453,-0.283354828,1.0256093517345322,-2.5840922065351295,-0.2175274321088489,-0.113873,0.8494689999999999,-0.5152050000000002,-2.801804,0.007926000000008924,40.189774,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0
log-leap.js:95 ~0,0,10603.30000001192,16.69999998807907,10,Y,0.027931749000000002,-0.0014008910000000453,-0.28274731399999997,1.0206407062300153,-2.591764125583782,-0.21714576735259244,-0.114587,0.8468279999999999,-0.5193760000000002,-2.552063,-0.3879289999999931,31.209829,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0
log-leap.js:95 ~0,0,10617.10000002384,13.800000011920929,10,Y,0.027849620999999998,-0.0014600840000000448,-0.282410995,1.0147886832977244,-2.5905128986128574,-0.21627389986098766,-0.115191,0.8437149999999999,-0.5242860000000003,-5.15994,-4.004075999999997,15.464152000000002,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0
log-leap.js:95 ~0,0,10637.999999999998,20.899999976158142,10,Y,0.027807003000000004,-0.001482582000000045,-0.282344635,1.0116870075096451,-2.5868687593943713,-0.21634054199504343,-0.115794,0.8420249999999999,-0.5268630000000002,-4.714287,-2.488643999999998,7.340704000000001,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0
log-leap.js:95 ~0,0,10650.30000001192,12.300000011920929,10,Y,0.027677626,-0.001540815000000045,-0.28222439600000004,1.0044161577004886,-2.573894978387656,-0.21874068505004637,-0.118441,0.8379089999999999,-0.5328040000000003,-5.50081,-3.016854999999999,4.202837000000001,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0
log-leap.js:95 ~0,0,10666.900000035761,16.600000023841858,10,Y,0.027602415,-0.0015366160000000449,-0.282202042,1.0022035718993052,-2.570999178179506,-0.21956498257660248,-0.119303,0.8366409999999999,-0.5346010000000002,-8.335588,0.4653030000000006,2.477811,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0
log-leap.js:95 ~0,0,10683.60000002384,16.69999998807907,10,Y,0.027415277000000002,-0.001463394000000045,-0.282262436,0.9955694104262593,-2.5744347055810475,-0.2177513260614973,-0.119508,0.8330549999999999,-0.5401260000000002,-9.465919,4.804651999999998,-6.2469600000000005,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0
log-leap.js:95 ~0,0,10703.800000011921,20.19999998807907,10,Y,0.027289106,-0.001317546000000045,-0.28238693200000003,0.9913624514551636,-2.5877682609935686,-0.21359006165597702,-0.117934,0.8309329999999999,-0.5437290000000002,-6.617189,9.450516999999998,-6.079120000000001,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0
log-leap.js:95 ~0,0,10717.300000011921,13.5,10,Y,0.02721875,-0.0010717110000000453,-0.282800476,0.9938153392132877,-2.602487453447651,-0.21011204743520337,-0.115553,0.8324989999999999,-0.5418420000000003,-2.470689,13.216324999999992,-29.904068000000002,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0
log-leap.js:95 ~0,0,10738.300000011921,21,10,Y,0.027272278,-0.001074498000000045,-0.283310516,0.9960105316022402,-2.608140644136447,-0.20363785976843543,-0.111564,0.8340689999999998,-0.5402610000000002,5.940203,-0.30935700000001254,-56.602974,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0
log-leap.js:95 ~0,0,10753.699999988079,15.399999976158142,10,Y,0.02720602,-0.0011998760000000456,-0.285996368,1.0160674764303423,-2.6107915983313683,-0.1822325409107077,-0.096607,0.8460669999999999,-0.5242490000000002,-16.785086,-2.990841000000024,-107.251984,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0
log-leap.js:95 ~0,0,10770.400000035763,16.700000047683716,10,Y,0.026982868,-0.001176172000000046,-0.286788147,1.0226559768432975,-2.5917330145469823,-0.1715979636911445,-0.089942,0.8500359999999999,-0.5189890000000003,-24.72603,2.6264349999999803,-87.731438,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0
log-leap.js:95 ~0,0,10786.699999988079,16.299999952316284,10,Y,0.026651962,-0.001082581000000046,-0.28735931400000003,1.0308151226719184,-2.565417069759195,-0.15938082470501677,-0.082361,0.8548039999999999,-0.5123730000000002,-36.952049,10.451312999999987,-63.78294,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0
log-leap.js:95 ~0,0,10800.199999988079,13.5,10,Y,0.026139889,-0.0008940680000000464,-0.288766968,1.0418839973634613,-2.477642946419092,-0.1192429856637279,-0.060346,0.8617829999999999,-0.5036750000000002,-10.217623,8.219987999999995,-25.514477000000003,0.703623,N,0,0,0,0,0,0,0,0,0,0,0,0,0
log-leap.js:95 ~0,0,10816.900000035763,16.700000047683716,10,Y,0.025924799000000002,-0.0008333340000000462,-0.288117462,1.0349102110616442,-2.3907478780197295,-0.08481475144894633,-0.04337,0.8590079999999999,-0.5101230000000002,-13.426113,-6.68821399999999,46.827911,0.439963,N,0,0,0,0,0,0,0,0,0,0,0,0,0
log-leap.js:95 ~0,0,10833.900000035761,17,10,Y,0.025754587000000002,-0.0007663130000000461,-0.287594055,1.0330758322206153,-2.3471268268518166,-0.07538292336958713,-0.038654,0.8582369999999999,-0.5117970000000002,-18.933321,7.454976000000014,58.221855,0.331173,N,0,0,0,0,0,0,0,0,0,0,0,0,0
log-leap.js:95 ~0,0,10851.199999988077,17.299999952316284,10,Y,0.025375309000000002,-0.00044556200000004585,-0.286354889,1.0336608579410305,-2.2976745642599825,-0.0746347764152471,-0.038232,0.8585499999999999,-0.5113030000000002,-22.141468,23.416637000000016,71.775322,0.089798,N,0,0,0,0,0,0,0,0,0,0,0,0,0
log-leap.js:95 ~0,0,10867.100000023842,15.900000035762787,10,Y,0.024860239,-0.000018801000000045538,-0.28508978300000004,1.0458550527923267,-2.2728222662373367,-0.10482805263124308,-0.052656,0.8641529999999998,-0.5004670000000002,-30.789505,25.011906000000014,71.109184,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0
log-leap.js:95 ~0,0,10883.5,16.399999976158142,10,Y,0.024298876,0.0002521309999999547,-0.284085678,1.0648426317794395,-2.2581670933977636,-0.15699717167914096,-0.076494,0.8721499999999999,-0.48322200000000015,-31.838602,12.642656000000011,47.189251,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0
log-leap.js:95 ~0,0,10900.199999988079,16.69999998807907,10,Y,0.023629011,0.00043232699999995493,-0.283244827,1.0841645806650912,-2.247979008894795,-0.21723382645980077,-0.102673,0.8792419999999999,-0.4651800000000002,-38.447197,8.266837000000011,46.15361,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0
log-leap.js:95 ~0,0,10917.800000011921,17.600000023841858,10,Y,0.022861865999999998,0.000594035999999955,-0.282554413,1.1005838868276547,-2.2486731898304164,-0.27254223408973,-0.12563,0.8844089999999999,-0.4494860000000002,-43.218117,9.04063700000001,37.471889,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0
log-leap.js:95 ~0,0,10934,16.19999998807907,10,Y,0.022146917,0.0007297519999999552,-0.281770844,1.1155735488882663,-2.2628112509325367,-0.31879595464029314,-0.143608,0.8888529999999999,-0.43510500000000024,-38.864376,7.870889000000012,51.81662,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0
log-leap.js:95 ~0,0,10950.5,16.5,10,Y,0.021833385,0.0008008359999999553,-0.281278839,1.1217642845691629,-2.2713861305841,-0.33772362337245,-0.150703,0.8905789999999999,-0.42913600000000024,-34.3032,7.777262000000012,53.829197,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0
log-leap.js:95 ~0,0,10967,16.5,10,Y,0.021319803000000002,0.0009630299999999556,-0.280309189,1.1316631105521286,-2.295985542643343,-0.3633330006277594,-0.159578,0.8935219999999999,-0.4197070000000002,-25.91218,9.31100800000001,48.065819,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0
log-leap.js:95 ~0,0,10983.800000011921,16.80000001192093,10,Y,0.020937778,0.0012178159999999558,-0.279412811,1.1375929951773167,-2.3231706449891716,-0.3786811578311444,-0.164742,0.8952249999999999,-0.4140450000000002,-19.716461,14.359507000000011,48.780399,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0
log-leap.js:95 ~0,0,11000.400000035765,16.600000023841858,11,Y,0.020577734,0.001518795999999956,-0.278519943,1.1422630936241536,-2.352093032526652,-0.3874723509801848,-0.167195,0.8967729999999999,-0.4096880000000002,-21.589256,16.33632300000001,51.32302899999999,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0
log-leap.js:95 ~0,0,11016.900000035765,16.5,11,Y,0.020174801,0.0018169789999999562,-0.2775634,1.1487543546092718,-2.377072535838088,-0.39457445570961214,-0.168144,0.8992659999999999,-0.4037920000000002,-22.717686,16.08276600000001,54.246283999999996,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0
log-leap.js:95 ~0,0,11033.600000023844,16.69999998807907,11,Y,0.01993903,0.001965698999999956,-0.277095428,1.1518873664866631,-2.3888790389752024,-0.3967397117082008,-0.167994,0.9005499999999999,-0.4009830000000002,-26.349079,16.620522000000012,52.298007999999996,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0
log-leap.js:95 ~0,0,11050.400000035765,16.80000001192093,11,Y,0.019480004999999998,0.0022686769999999564,-0.276162582,1.160272506410257,-2.4050083266890816,-0.4040244955254965,-0.168198,0.9038489999999999,-0.3934040000000002,-27.392359,16.48731000000001,51.64635499999999,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0
log-leap.js:95 ~0,0,11067.000000000002,16.599999964237213,11,Y,0.019000074000000002,0.002563549999999957,-0.275204041,1.1709755383865852,-2.4111617355370125,-0.4159080780225436,-0.169437,0.9078119999999998,-0.3836250000000002,-27.032808,15.62176700000001,50.991013,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0
log-leap.js:95 ~0,0,11083.69999998808,16.69999998807907,11,Y,0.018398706,0.0028443569999999567,-0.274339539,1.1819893330217548,-2.4079073522311383,-0.4340947399517533,-0.173086,0.9113949999999998,-0.3733630000000002,-35.770058,16.79859000000001,46.10059699999999,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0
log-leap.js:95 ~0,0,11100.300000011923,16.600000023841858,11,Y,0.017652607,0.003149755999999957,-0.273779861,1.189113086083624,-2.3995755568492303,-0.4568120935486716,-0.180077,0.9128679999999999,-0.3663940000000002,-40.705452,17.472652000000004,23.922421999999997,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0
log-leap.js:95 ~0,0,11117.100000023845,16.80000001192093,11,Y,0.017065847000000002,0.003455174999999957,-0.274065903,1.187066170594298,-2.3877955047611126,-0.4719537244016808,-0.187698,0.9107939999999999,-0.3677280000000002,-30.630219,15.583550999999995,-27.983761000000005,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0
log-leap.js:95 ~0,0,11133.800000011925,16.69999998807907,11,Y,0.01665523,0.0035279179999999567,-0.275023041,1.1830789127531591,-2.3485728367963676,-0.4883201435387256,-0.196914,0.9076489999999999,-0.3706740000000002,-20.405363,1.8302539999999876,-55.886581,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0
log-leap.js:95 ~0,0,11150.500000000004,16.69999998807907,11,Y,0.016475554,0.0035326909999999563,-0.275586838,1.1800351230369712,-2.3174727238722617,-0.4954458750774379,-0.201609,0.9056329999999999,-0.3730710000000002,-19.805546,0.5260849999999863,-62.147648,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0
log-leap.js:95 ~0,0,11167.300000011925,16.80000001192093,11,Y,0.016241152,0.003356617999999956,-0.276632233,1.1698820320135095,-2.227150435809656,-0.4966355174026096,-0.206921,0.9007779999999999,-0.3818140000000002,-11.729029,-11.712247000000012,-56.935886,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0
log-leap.js:95 ~0,0,11184.000000000004,16.69999998807907,11,Y,0.016086281,0.003126883999999956,-0.277420776,1.160036968357188,-2.131533671836829,-0.483255522191236,-0.205084,0.8973299999999998,-0.3908180000000002,-6.627033,-10.208276000000009,-38.545731,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0
log-leap.js:95 ~0,0,11200.600000023845,16.600000023841858,11,Y,0.016076929,0.0030629579999999564,-0.277982681,1.1491008385267616,-2.061205109394099,-0.4590666553336523,-0.198298,0.8942779999999999,-0.4011800000000002,-0.096434,-4.169966000000007,-32.209759,0.09231,N,0,0,0,0,0,0,0,0,0,0,0,0,0
log-leap.js:95 ~0,0,11217.800000011925,17.19999998807907,11,Y,0.016186271999999998,0.002631056999999956,-0.278733078,1.136466945666557,-2.007891722657711,-0.4239709836319796,-0.186591,0.8912209999999999,-0.4134120000000002,10.249308,-33.642803000000015,-49.882617999999994,0.366241,N,0,0,0,0,0,0,0,0,0,0,0,0,0
log-leap.js:95 ~0,0,11233.900000035766,16.100000023841858,11,Y,0.016355583,0.0015845019999999556,-0.279714127,1.1131326898268101,-2.003152638868178,-0.37019909490982117,-0.169013,0.8841819999999999,-0.43549700000000025,7.623108,-63.22929400000002,-60.88750499999998,0.741528,N,0,0,0,0,0,0,0,0,0,0,0,0,0
log-leap.js:95 ~0,0,11250.800000011925,16.899999976158142,11,Y,0.016266034999999998,0.0008817629999999556,-0.280367722,1.099255995353465,-2.025473792358291,-0.3512077268105578,-0.164181,0.8787809999999999,-0.44809500000000024,-9.510206,-74.63243900000002,-69.41337599999999,0.920138,N,0,0,0,0,0,0,0,0,0,0,0,0,0
log-leap.js:95 ~0,0,11267.400000035766,16.600000023841858,11,Y,0.015525377000000002,-0.0006999800000000448,-0.281277191,1.0612843896706927,-2.1127880186416075,-0.32958684843000713,-0.164567,0.8610799999999998,-0.48110100000000017,-53.428318,-82.20401000000001,-36.25978499999998,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0
log-leap.js:95 ~0,0,11284.300000011925,16.899999976158142,11,Y,0.014438316999999999,-0.0016500270000000445,-0.280879471,1.038291430701433,-2.1635926541022377,-0.3477578714949289,-0.180994,0.8473089999999999,-0.49930800000000014,-54.332081,-43.570029999999996,37.26833700000001,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0
log-leap.js:95 ~0,0,11300.900000035766,16.600000023841858,11,Y,0.013676505,-0.0019208170000000442,-0.279615295,1.0188185320917234,-2.263108113590568,-0.36406087557310235,-0.195937,0.8349839999999998,-0.5142080000000002,-33.902493,-13.280601999999986,61.036613,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0
log-leap.js:95 ~0,0,11329.900000035766,29,11,Y,0.012829396,-0.001226904000000044,-0.278408691,1.018246255115648,-2.402979581599044,-0.3832057128598246,-0.207006,0.8327519999999999,-0.5134910000000003,-45.040825,49.03226500000001,44.72293899999998,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0
log-leap.js:95 ~0,0,11334.300000011925,4.399999976158142,11,Y,0.012147858,0.0005494389999999559,-0.27889688100000004,1.0449557242909484,-2.521145835539125,-0.4025932747078322,-0.209031,0.8457959999999999,-0.4908520000000002,-10.291454,55.50849199999998,-54.92618200000001,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0
log-leap.js:95 ~0,0,11351.199999988083,16.899999976158142,11,Y,0.012337008000000002,0.0006776799999999557,-0.279425339,1.0546617240759544,-2.5345909211719975,-0.4020374939353531,-0.205371,0.8511939999999999,-0.48300200000000015,20.836115,14.126599999999987,-58.213318,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0
log-leap.js:95 ~0,0,11367.600000023845,16.400000035762787,11,Y,0.012811873000000001,0.00028548899999995554,-0.280083923,1.0636956434348277,-2.5263694043436464,-0.38990455122163753,-0.195713,0.8572509999999999,-0.47625300000000015,25.73448,-31.008049000000007,-27.769828999999994,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0
